"county_fips_code","county_name","date","confirmed_cases","deaths","total_pop","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","first_confirmed_case_date","population_density","case_fatality_rate","infection_rate","mortality_rate","avg_activity_change_7_days","new_deaths","new_confirmed_cases"
"06053","Monterey County",2021-01-05,31265,281,433168,-33,-14,-33,-36,-41,14,2020-03-05,23.3882252567098,0.898768591076283,0.0721775385069996,0.000648709045912902,-11.6420512820513,692,60050
"06053","Monterey County",2021-01-06,31919,294,433168,-36,-19,-37,-39,-41,14,2020-03-05,23.3882252567098,0.921081487515273,0.0736873453256012,0.000678720496435563,-11.6420512820513,704,54659
"06053","Monterey County",2021-01-07,32489,301,433168,-37,-17,-28,-34,-42,14,2020-03-05,23.3882252567098,0.926467419742067,0.075003232002364,0.000694880508255458,-11.6420512820513,689,50505
"06053","Monterey County",2021-01-08,33078,305,433168,-40,-19,-36,-39,-38,15,2020-03-05,23.3882252567098,0.922063002599915,0.0763629815683522,0.000704114800723969,-11.6420512820513,702,45207
"06053","Monterey County",2021-01-09,33607,312,433168,-40,-20,-39,-40,-22,10,2020-03-05,23.3882252567098,0.928378016484661,0.0775842167473128,0.000720274812543863,-11.6420512820513,672,41232
"06053","Monterey County",2021-01-10,33873,318,433168,-36,-17,-26,-35,-21,8,2020-03-05,23.3882252567098,0.938800814808254,0.0781982971964688,0.00073412625124663,-11.6420512820513,680,28525
"06053","Monterey County",2021-01-11,34016,327,433168,-36,-18,-35,-38,-38,13,2020-03-05,23.3882252567098,0.961312323612418,0.0785284231522181,0.000754903409300779,-11.6420512820513,669,18839
"06053","Monterey County",2021-01-12,34457,332,433168,-38,-17,-37,-40,-41,14,2020-03-05,23.3882252567098,0.963519749252692,0.0795465038968714,0.000766446274886418,-11.6420512820513,703,41940
"06053","Monterey County",2021-01-13,34992,342,433168,-37,-19,-34,-41,-40,13,2020-03-05,23.3882252567098,0.977366255144033,0.0807815905145348,0.000789532006057696,-11.6420512820513,701,38356
"06053","Monterey County",2021-01-14,35492,348,433168,-37,-17,-26,-38,-41,13,2020-03-05,23.3882252567098,0.980502648484165,0.0819358770730987,0.000803383444760462,-11.6420512820513,628,34518
"06053","Monterey County",2021-01-15,35908,353,433168,-41,-17,-35,-40,-39,14,2020-03-05,23.3882252567098,0.983067840035647,0.0828962434898238,0.000814926310346101,-11.6420512820513,652,31526
"06053","Monterey County",2021-01-16,36315,361,433168,-38,-16,-29,-33,-22,8,2020-03-05,23.3882252567098,0.994079581440176,0.0838358327484948,0.000833394895283123,-11.6420512820513,700,28888
"06053","Monterey County",2021-01-17,36523,368,433168,-31,-13,5,-35,-24,6,2020-03-05,23.3882252567098,1.00758426197191,0.0843160159568574,0.000849554907103018,-11.6420512820513,619,19782
"06053","Monterey County",2021-01-18,36620,377,433168,-29,-14,16,-39,-48,14,2020-03-05,23.3882252567098,1.02949208083015,0.0845399475492188,0.000870332065157168,-11.6420512820513,632,13395
"06053","Monterey County",2021-01-19,36852,384,433168,-38,-17,-33,-37,-41,13,2020-03-05,23.3882252567098,1.04200586128297,0.0850755365123924,0.000886492076977062,-11.6420512820513,594,23510
"06053","Monterey County",2021-01-20,37325,389,433168,-37,-20,-31,-39,-40,13,2020-03-05,23.3882252567098,1.04219691895512,0.0861674915967938,0.000898034942562701,-11.6420512820513,587,27564
"06053","Monterey County",2021-01-21,37651,394,433168,-37,-18,-28,-36,-41,13,2020-03-05,23.3882252567098,1.04645294945685,0.0869200864329775,0.00090957780814834,-11.6420512820513,600,25273
"06053","Monterey County",2021-01-22,37967,397,433168,-42,-20,-58,-43,-38,16,2020-03-05,23.3882252567098,1.04564490215187,0.0876495955379899,0.000916503527499723,-11.6420512820513,557,22210
"06055","Napa County",2020-02-15,0,0,141005,12,8,47,NA,1,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,0
"06055","Napa County",2020-02-16,0,0,141005,27,24,74,NA,2,-2,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,12
"06055","Napa County",2020-02-17,0,0,141005,16,15,NA,-7,-40,8,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,7
"06055","Napa County",2020-02-18,0,0,141005,7,12,39,NA,2,-2,2020-02-28,34.7409065887834,NA,0,0,-16.6,1,15
"06055","Napa County",2020-02-19,0,0,141005,3,6,21,NA,1,0,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,10
"06055","Napa County",2020-02-20,0,0,141005,6,7,39,NA,-1,0,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,11
"06055","Napa County",2020-02-21,0,0,141005,8,8,33,NA,3,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,24
"06055","Napa County",2020-02-22,0,0,141005,9,6,46,NA,2,-2,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,20
"06055","Napa County",2020-02-23,0,0,141005,11,8,45,NA,2,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,15
"06055","Napa County",2020-02-24,0,0,141005,3,9,25,NA,3,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,19
"06055","Napa County",2020-02-25,0,0,141005,6,9,51,NA,3,-2,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,39
"06055","Napa County",2020-02-26,0,0,141005,4,7,29,NA,0,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,25
"06055","Napa County",2020-02-27,0,0,141005,4,10,32,NA,1,-1,2020-02-28,34.7409065887834,NA,0,0,-16.6,0,42
"06055","Napa County",2020-02-28,1,0,141005,6,7,9,NA,3,-1,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,25
"06055","Napa County",2020-02-29,1,0,141005,10,6,27,NA,5,-2,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,55
"06055","Napa County",2020-03-01,1,0,141005,12,7,10,NA,1,0,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,40
"06055","Napa County",2020-03-02,1,0,141005,6,9,16,NA,4,-1,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,100
"06055","Napa County",2020-03-03,1,0,141005,8,9,46,NA,2,-2,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,76
"06055","Napa County",2020-03-04,1,0,141005,5,6,21,NA,1,0,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,1,85
"06055","Napa County",2020-03-05,1,0,141005,5,10,30,NA,0,0,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,1,96
"06055","Napa County",2020-03-06,1,0,141005,1,4,11,NA,2,0,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,109
"06055","Napa County",2020-03-07,1,0,141005,1,-2,-10,NA,0,1,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,1,156
"06055","Napa County",2020-03-08,1,0,141005,5,0,1,NA,1,1,2020-02-28,34.7409065887834,0,7.09194709407468e-06,0,-16.6,0,160
"06055","Napa County",2020-03-09,2,0,141005,5,4,37,NA,3,0,2020-02-28,34.7409065887834,0,1.41838941881494e-05,0,-16.6,0,181
"06055","Napa County",2020-03-10,2,0,141005,7,10,53,NA,2,-1,2020-02-28,34.7409065887834,0,1.41838941881494e-05,0,-16.6,3,327
"06055","Napa County",2020-03-11,2,0,141005,4,9,37,NA,-1,0,2020-02-28,34.7409065887834,0,1.41838941881494e-05,0,-16.6,0,351
"06055","Napa County",2020-03-12,2,0,141005,6,17,32,NA,-1,0,2020-02-28,34.7409065887834,0,1.41838941881494e-05,0,-16.6,1,415
"06055","Napa County",2020-03-13,3,0,141005,2,13,16,-4,-8,3,2020-02-28,34.7409065887834,0,2.1275841282224e-05,0,-16.6,0,498
"06055","Napa County",2020-03-14,3,0,141005,-10,3,-30,NA,-7,5,2020-02-28,34.7409065887834,0,2.1275841282224e-05,0,-16.6,1,570
"06055","Napa County",2020-03-15,5,0,141005,-17,5,-32,NA,-6,6,2020-02-28,34.7409065887834,0,3.54597354703734e-05,0,-16.6,1,501
"06055","Napa County",2020-03-16,7,0,141005,-3,19,-10,-9,-19,7,2020-02-28,34.7409065887834,0,4.96436296585227e-05,0,-16.6,2,596
"06055","Napa County",2020-03-17,7,0,141005,-15,12,20,NA,-27,10,2020-02-28,34.7409065887834,0,4.96436296585227e-05,0,-16.6,5,857
"06055","Napa County",2020-03-18,8,0,141005,-22,4,-20,-20,-34,14,2020-02-28,34.7409065887834,0,5.67355767525974e-05,0,-16.6,6,819
"06055","Napa County",2020-03-19,11,0,141005,-22,5,19,-11,-37,14,2020-02-28,34.7409065887834,0,7.80114180348215e-05,0,-16.6,0,752
"06055","Napa County",2020-03-20,14,0,141005,-39,-17,5,-24,-44,19,2020-02-28,34.7409065887834,0,9.92872593170455e-05,0,-16.6,7,764
"06055","Napa County",2020-03-21,16,0,141005,-50,-29,24,-34,-43,15,2020-02-28,34.7409065887834,0,0.000113471153505195,0,-16.6,7,930
"06055","Napa County",2020-03-22,17,0,141005,-52,-30,24,NA,-45,NA,2020-02-28,34.7409065887834,0,0.00012056310059927,0,-16.6,10,683
"06055","Napa County",2020-03-23,17,0,141005,-40,-25,-5,-28,-44,19,2020-02-28,34.7409065887834,0,0.00012056310059927,0,-16.6,14,749
"06055","Napa County",2020-03-24,21,0,141005,-43,-24,-31,-29,-50,22,2020-02-28,34.7409065887834,0,0.000148930888975568,0,-16.6,18,997
"06055","Napa County",2020-03-25,23,0,141005,-41,-24,-6,-42,-49,20,2020-02-28,34.7409065887834,0,0.000163114783163718,0,-16.6,18,839
"06055","Napa County",2020-03-26,26,0,141005,-40,-21,12,-36,-50,20,2020-02-28,34.7409065887834,0,0.000184390624445942,0,-16.6,20,1043
"06055","Napa County",2020-03-27,26,0,141005,-42,-21,3,-31,-49,21,2020-02-28,34.7409065887834,0,0.000184390624445942,0,-16.6,15,963
"06055","Napa County",2020-03-28,27,0,141005,-56,-35,-46,-45,-50,18,2020-02-28,34.7409065887834,0,0.000191482571540016,0,-16.6,22,993
"06055","Napa County",2020-03-29,27,0,141005,-53,-34,-24,NA,-51,NA,2020-02-28,34.7409065887834,0,0.000191482571540016,0,-16.6,26,941
"06055","Napa County",2020-03-30,32,0,141005,-39,-26,8,-30,-46,19,2020-02-28,34.7409065887834,0,0.00022694230701039,0,-16.6,25,823
"06055","Napa County",2020-03-31,34,0,141005,-37,-21,29,-26,-50,18,2020-02-28,34.7409065887834,0,0.000241126201198539,0,-16.6,29,1370
"06055","Napa County",2020-04-01,35,1,141005,-38,-22,19,-36,-49,20,2020-02-28,34.7409065887834,2.85714285714286,0.000248218148292614,7.09194709407468e-06,-16.6,42,1247
"06055","Napa County",2020-04-02,36,1,141005,-37,-18,22,-38,-51,21,2020-02-28,34.7409065887834,2.77777777777778,0.000255310095386688,7.09194709407468e-06,-16.6,41,1497
"06055","Napa County",2020-04-03,38,2,141005,-39,-19,27,-31,-50,21,2020-02-28,34.7409065887834,5.26315789473684,0.000269493989574838,1.41838941881494e-05,-16.6,56,1366
"06055","Napa County",2020-04-04,38,2,141005,-58,-38,-57,-55,-52,19,2020-02-28,34.7409065887834,5.26315789473684,0.000269493989574838,1.41838941881494e-05,-16.6,53,1505
"06055","Napa County",2020-04-05,39,2,141005,-59,-37,-52,NA,-52,NA,2020-02-28,34.7409065887834,5.12820512820513,0.000276585936668912,1.41838941881494e-05,-16.6,38,1121
"06055","Napa County",2020-04-06,39,2,141005,-44,-27,-37,-42,-50,21,2020-02-28,34.7409065887834,5.12820512820513,0.000276585936668912,1.41838941881494e-05,-16.6,57,1138
"06055","Napa County",2020-04-07,41,2,141005,-39,-19,17,-26,-50,19,2020-02-28,34.7409065887834,4.8780487804878,0.000290769830857062,1.41838941881494e-05,-16.6,36,1351
"06055","Napa County",2020-04-08,41,2,141005,-44,-25,-7,-33,-51,20,2020-02-28,34.7409065887834,4.8780487804878,0.000290769830857062,1.41838941881494e-05,-16.6,62,1417
"06055","Napa County",2020-04-09,43,2,141005,-42,-19,-7,-24,-53,21,2020-02-28,34.7409065887834,4.65116279069767,0.000304953725045211,1.41838941881494e-05,-16.6,64,1463
"06055","Napa County",2020-04-10,45,2,141005,-45,-19,11,-29,-54,23,2020-02-28,34.7409065887834,4.44444444444444,0.000319137619233361,1.41838941881494e-05,-16.6,59,1394
"06055","Napa County",2020-04-11,49,2,141005,-51,-28,-14,-34,-50,16,2020-02-28,34.7409065887834,4.08163265306122,0.000347505407609659,1.41838941881494e-05,-16.6,62,1457
"06055","Napa County",2020-04-12,52,2,141005,-61,-38,-2,NA,-52,NA,2020-02-28,34.7409065887834,3.84615384615385,0.000368781248891883,1.41838941881494e-05,-16.6,54,1046
"06055","Napa County",2020-04-13,52,2,141005,-41,-22,-2,-30,-46,18,2020-02-28,34.7409065887834,3.84615384615385,0.000368781248891883,1.41838941881494e-05,-16.6,68,973
"06055","Napa County",2020-04-14,54,2,141005,-37,-17,22,-27,-47,18,2020-02-28,34.7409065887834,3.7037037037037,0.000382965143080033,1.41838941881494e-05,-16.6,79,1510
"06055","Napa County",2020-04-15,55,2,141005,-45,-18,1,-25,-48,19,2020-02-28,34.7409065887834,3.63636363636364,0.000390057090174107,1.41838941881494e-05,-16.6,89,1481
"06055","Napa County",2020-04-16,55,2,141005,-56,-21,-4,-31,-49,20,2020-02-28,34.7409065887834,3.63636363636364,0.000390057090174107,1.41838941881494e-05,-16.6,68,1660
"06055","Napa County",2020-04-17,57,2,141005,-59,-23,-9,-23,-46,21,2020-02-28,34.7409065887834,3.50877192982456,0.000404240984362257,1.41838941881494e-05,-16.6,99,1659
"06055","Napa County",2020-04-18,60,2,141005,-63,-29,-3,-25,-44,15,2020-02-28,34.7409065887834,3.33333333333333,0.000425516825644481,1.41838941881494e-05,-16.6,75,1582
"06055","Napa County",2020-04-19,62,2,141005,-64,-26,0,NA,-47,NA,2020-02-28,34.7409065887834,3.2258064516129,0.00043970071983263,1.41838941881494e-05,-16.6,69,1198
"06055","Napa County",2020-04-20,62,2,141005,-54,-23,0,-18,-46,18,2020-02-28,34.7409065887834,3.2258064516129,0.00043970071983263,1.41838941881494e-05,-16.6,67,1067
"06055","Napa County",2020-04-21,64,2,141005,-52,-16,35,-19,-46,17,2020-02-28,34.7409065887834,3.125,0.000453884614020779,1.41838941881494e-05,-16.6,87,1895
"06055","Napa County",2020-04-22,64,2,141005,-54,-19,11,-20,-46,18,2020-02-28,34.7409065887834,3.125,0.000453884614020779,1.41838941881494e-05,-16.6,72,1664
"06055","Napa County",2020-04-23,65,2,141005,-53,-16,15,-20,-47,19,2020-02-28,34.7409065887834,3.07692307692308,0.000460976561114854,1.41838941881494e-05,-16.6,85,1743
"06055","Napa County",2020-04-24,66,2,141005,-54,-20,10,-14,-47,19,2020-02-28,34.7409065887834,3.03030303030303,0.000468068508208929,1.41838941881494e-05,-16.6,89,1833
"06055","Napa County",2020-04-25,73,2,141005,-59,-23,14,-32,-41,13,2020-02-28,34.7409065887834,2.73972602739726,0.000517712137867452,1.41838941881494e-05,-16.6,79,2004
"06055","Napa County",2020-04-26,74,2,141005,-59,-17,34,NA,-46,NA,2020-02-28,34.7409065887834,2.7027027027027,0.000524804084961526,1.41838941881494e-05,-16.6,67,1598
"06055","Napa County",2020-04-27,74,2,141005,-49,-18,18,-9,-42,17,2020-02-28,34.7409065887834,2.7027027027027,0.000524804084961526,1.41838941881494e-05,-16.6,71,1254
"06055","Napa County",2020-04-28,75,2,141005,-49,-14,25,-11,-44,8,2020-02-28,34.7409065887834,2.66666666666667,0.000531896032055601,1.41838941881494e-05,-16.6,67,2229
"06055","Napa County",2020-04-29,78,2,141005,-50,-19,10,-15,-45,18,2020-02-28,34.7409065887834,2.56410256410256,0.000553171873337825,1.41838941881494e-05,-16.6,93,2089
"06055","Napa County",2020-04-30,79,2,141005,-45,-14,6,-9,-46,18,2020-02-28,34.7409065887834,2.53164556962025,0.0005602638204319,1.41838941881494e-05,-16.6,78,2017
"06055","Napa County",2020-05-01,81,2,141005,-45,-14,4,-2,-44,18,2020-02-28,34.7409065887834,2.46913580246914,0.000574447714620049,1.41838941881494e-05,-16.6,79,1913
"06055","Napa County",2020-05-02,83,2,141005,-53,-24,12,-24,-40,13,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,74,2213
"06055","Napa County",2020-05-03,83,2,141005,-52,-14,36,NA,-40,11,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,96,1379
"06055","Napa County",2020-05-04,83,2,141005,-42,-14,20,-4,-40,15,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,70,1142
"06055","Napa County",2020-05-05,83,2,141005,-40,-6,23,-7,-41,15,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,76,2406
"06055","Napa County",2020-05-06,83,2,141005,-45,-12,8,-15,-43,16,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,67,2592
"06055","Napa County",2020-05-07,83,2,141005,-43,-9,24,-12,-43,16,2020-02-28,34.7409065887834,2.40963855421687,0.000588631608808198,1.41838941881494e-05,-16.6,98,2315
"06055","Napa County",2020-05-08,84,2,141005,-44,-10,21,-5,-42,17,2020-02-28,34.7409065887834,2.38095238095238,0.000595723555902273,1.41838941881494e-05,-16.6,84,2144
"06055","Napa County",2020-05-09,84,2,141005,-46,-5,40,-10,-38,10,2020-02-28,34.7409065887834,2.38095238095238,0.000595723555902273,1.41838941881494e-05,-16.6,84,2246
"06055","Napa County",2020-05-10,85,2,141005,-49,0,26,NA,-38,9,2020-02-28,34.7409065887834,2.35294117647059,0.000602815502996348,1.41838941881494e-05,-16.6,88,1566
"06055","Napa County",2020-05-11,86,3,141005,-48,-20,-29,-26,-41,17,2020-02-28,34.7409065887834,3.48837209302326,0.000609907450090422,2.1275841282224e-05,-16.6,74,1325
"06055","Napa County",2020-05-12,92,3,141005,-45,-12,-1,-12,-41,16,2020-02-28,34.7409065887834,3.26086956521739,0.00065245913265487,2.1275841282224e-05,-16.6,67,2419
"06055","Napa County",2020-05-13,98,3,141005,-46,-17,-15,-18,-41,17,2020-02-28,34.7409065887834,3.06122448979592,0.000695010815219319,2.1275841282224e-05,-16.6,84,2428
"06055","Napa County",2020-05-14,100,3,141005,-44,-14,17,-14,-43,17,2020-02-28,34.7409065887834,3,0.000709194709407468,2.1275841282224e-05,-16.6,75,2275
"06055","Napa County",2020-05-15,100,3,141005,-43,-14,44,-9,-41,16,2020-02-28,34.7409065887834,3,0.000709194709407468,2.1275841282224e-05,-16.6,75,2643
"06055","Napa County",2020-05-16,102,3,141005,-46,-16,NA,-8,-36,10,2020-02-28,34.7409065887834,2.94117647058824,0.000723378603595617,2.1275841282224e-05,-16.6,75,2504
"06055","Napa County",2020-05-17,102,3,141005,-49,-21,14,NA,-41,11,2020-02-28,34.7409065887834,2.94117647058824,0.000723378603595617,2.1275841282224e-05,-16.6,91,1707
"06055","Napa County",2020-05-18,102,3,141005,-45,-19,1,-27,-40,16,2020-02-28,34.7409065887834,2.94117647058824,0.000723378603595617,2.1275841282224e-05,-16.6,73,1326
"06055","Napa County",2020-05-19,105,3,141005,-41,-14,54,-4,-39,14,2020-02-28,34.7409065887834,2.85714285714286,0.000744654444877841,2.1275841282224e-05,-16.6,89,2768
"06055","Napa County",2020-05-20,109,3,141005,-39,-14,35,-18,-41,15,2020-02-28,34.7409065887834,2.75229357798165,0.00077302223325414,2.1275841282224e-05,-16.6,75,2420
"06055","Napa County",2020-05-21,110,3,141005,-39,-10,54,-10,-41,14,2020-02-28,34.7409065887834,2.72727272727273,0.000780114180348215,2.1275841282224e-05,-16.6,72,2692
"06055","Napa County",2020-05-22,117,3,141005,-38,-9,NA,3,-40,15,2020-02-28,34.7409065887834,2.56410256410256,0.000829757810006737,2.1275841282224e-05,-16.6,57,2432
"06055","Napa County",2020-05-23,119,3,141005,-41,-12,NA,-13,-31,8,2020-02-28,34.7409065887834,2.52100840336134,0.000843941704194887,2.1275841282224e-05,-16.6,80,2515
"06055","Napa County",2020-05-24,121,3,141005,-33,-8,191,NA,-33,7,2020-02-28,34.7409065887834,2.47933884297521,0.000858125598383036,2.1275841282224e-05,-16.6,71,1739
"06055","Napa County",2020-05-25,125,3,141005,-37,-12,NA,-25,-70,20,2020-02-28,34.7409065887834,2.4,0.000886493386759335,2.1275841282224e-05,-16.6,77,1399
"06055","Napa County",2020-05-26,127,3,141005,-36,-7,75,-9,-38,13,2020-02-28,34.7409065887834,2.36220472440945,0.000900677280947484,2.1275841282224e-05,-16.6,59,2218
"06055","Napa County",2020-05-27,127,3,141005,-37,-11,45,-26,-36,14,2020-02-28,34.7409065887834,2.36220472440945,0.000900677280947484,2.1275841282224e-05,-16.6,80,3584
"06055","Napa County",2020-05-28,132,3,141005,-37,-10,62,-13,-38,14,2020-02-28,34.7409065887834,2.27272727272727,0.000936137016417857,2.1275841282224e-05,-16.6,81,3507
"06055","Napa County",2020-05-29,137,3,141005,-38,-14,38,-8,-34,14,2020-02-28,34.7409065887834,2.18978102189781,0.000971596751888231,2.1275841282224e-05,-16.6,71,3169
"06055","Napa County",2020-05-30,140,3,141005,-43,-18,24,NA,-25,10,2020-02-28,34.7409065887834,2.14285714285714,0.000992872593170455,2.1275841282224e-05,-16.6,61,3775
"06055","Napa County",2020-05-31,143,3,141005,-32,-13,85,NA,-24,8,2020-02-28,34.7409065887834,2.0979020979021,0.00101414843445268,2.1275841282224e-05,-16.6,66,2225
"06055","Napa County",2020-06-01,145,3,141005,-32,-8,NA,-8,-33,12,2020-02-28,34.7409065887834,2.06896551724138,0.00102833232864083,2.1275841282224e-05,-16.6,67,1592
"06055","Napa County",2020-06-02,147,3,141005,-32,-3,54,-7,-35,12,2020-02-28,34.7409065887834,2.04081632653061,0.00104251622282898,2.1275841282224e-05,-16.6,78,3648
"06055","Napa County",2020-06-03,150,3,141005,-32,-7,51,-16,-36,13,2020-02-28,34.7409065887834,2,0.0010637920641112,2.1275841282224e-05,-16.6,65,3897
"06055","Napa County",2020-06-04,159,3,141005,-31,-4,46,3,-36,13,2020-02-28,34.7409065887834,1.88679245283019,0.00112761958795787,2.1275841282224e-05,-16.6,85,3412
"06055","Napa County",2020-06-05,160,3,141005,-30,-8,NA,7,-34,13,2020-02-28,34.7409065887834,1.875,0.00113471153505195,2.1275841282224e-05,-16.6,74,3592
"06055","Napa County",2020-06-06,164,3,141005,-31,-10,85,NA,-23,7,2020-02-28,34.7409065887834,1.82926829268293,0.00116307932342825,2.1275841282224e-05,-16.6,66,3706
"06055","Napa County",2020-06-07,167,3,141005,-21,-8,113,NA,-25,7,2020-02-28,34.7409065887834,1.79640718562874,0.00118435516471047,2.1275841282224e-05,-16.6,65,2701
"06055","Napa County",2020-06-08,173,3,141005,-29,-10,NA,-2,-32,10,2020-02-28,34.7409065887834,1.73410404624277,0.00122690684727492,2.1275841282224e-05,-16.6,67,2013
"06055","Napa County",2020-06-09,181,3,141005,-29,-6,NA,-23,-34,11,2020-02-28,34.7409065887834,1.65745856353591,0.00128364242402752,2.1275841282224e-05,-16.6,80,4197
"06055","Napa County",2020-06-10,197,3,141005,-30,-10,63,-21,-34,11,2020-02-28,34.7409065887834,1.52284263959391,0.00139711357753271,2.1275841282224e-05,-16.6,75,4011
"06055","Napa County",2020-06-11,207,3,141005,-28,-7,69,-14,-35,11,2020-02-28,34.7409065887834,1.44927536231884,0.00146803304847346,2.1275841282224e-05,-16.6,62,4251
"06055","Napa County",2020-06-12,210,3,141005,-31,-11,58,-14,-34,12,2020-02-28,34.7409065887834,1.42857142857143,0.00148930888975568,2.1275841282224e-05,-16.6,59,4076
"06055","Napa County",2020-06-13,219,3,141005,-27,-9,NA,-11,-20,6,2020-02-28,34.7409065887834,1.36986301369863,0.00155313641360235,2.1275841282224e-05,-16.6,70,4477
"06055","Napa County",2020-06-14,222,3,141005,-18,-8,180,NA,-23,5,2020-02-28,34.7409065887834,1.35135135135135,0.00157441225488458,2.1275841282224e-05,-16.6,73,3641
"06055","Napa County",2020-06-15,225,3,141005,-27,-9,NA,-11,-34,10,2020-02-28,34.7409065887834,1.33333333333333,0.0015956880961668,2.1275841282224e-05,-16.6,65,2992
"06055","Napa County",2020-06-16,247,3,141005,-26,-6,NA,-21,-34,10,2020-02-28,34.7409065887834,1.21457489878543,0.00175171093223645,2.1275841282224e-05,-16.6,67,6413
"06055","Napa County",2020-06-17,255,4,141005,-25,-8,65,-26,-34,11,2020-02-28,34.7409065887834,1.56862745098039,0.00180844650898904,2.83677883762987e-05,-16.6,60,6435
"06055","Napa County",2020-06-18,270,4,141005,-26,-5,63,-13,-36,10,2020-02-28,34.7409065887834,1.48148148148148,0.00191482571540016,2.83677883762987e-05,-16.6,69,6737
"06055","Napa County",2020-06-19,285,4,141005,-25,-7,92,-9,-35,10,2020-02-28,34.7409065887834,1.40350877192982,0.00202120492181128,2.83677883762987e-05,-16.6,67,6746
"06055","Napa County",2020-06-20,300,4,141005,-23,-3,NA,NA,-20,4,2020-02-28,34.7409065887834,1.33333333333333,0.0021275841282224,2.83677883762987e-05,-16.6,79,6886
"06055","Napa County",2020-06-21,310,4,141005,-21,-2,174,NA,-20,3,2020-02-28,34.7409065887834,1.29032258064516,0.00219850359916315,2.83677883762987e-05,-16.6,78,5342
"06055","Napa County",2020-06-22,319,4,141005,-25,-12,NA,-11,-35,10,2020-02-28,34.7409065887834,1.25391849529781,0.00226233112300982,2.83677883762987e-05,-16.6,73,4332
"06055","Napa County",2020-06-23,334,4,141005,-22,-8,NA,-10,-36,9,2020-02-28,34.7409065887834,1.19760479041916,0.00236871032942094,2.83677883762987e-05,-16.6,72,9373
"06055","Napa County",2020-06-24,358,4,141005,-24,-10,54,-13,-35,10,2020-02-28,34.7409065887834,1.11731843575419,0.00253891705967873,2.83677883762987e-05,-16.6,66,9682
"06055","Napa County",2020-06-25,373,4,141005,-24,-10,70,-3,-35,10,2020-02-28,34.7409065887834,1.07238605898123,0.00264529626608986,2.83677883762987e-05,-16.6,92,9845
"06055","Napa County",2020-06-26,391,4,141005,-25,-9,NA,-8,-33,11,2020-02-28,34.7409065887834,1.0230179028133,0.0027729513137832,2.83677883762987e-05,-16.6,69,9400
"06055","Napa County",2020-06-27,409,4,141005,-23,-8,NA,-3,-19,5,2020-02-28,34.7409065887834,0.97799511002445,0.00290060636147654,2.83677883762987e-05,-16.6,85,9099
"06055","Napa County",2020-06-28,419,4,141005,-17,-10,148,NA,-18,5,2020-02-28,34.7409065887834,0.954653937947494,0.00297152583241729,2.83677883762987e-05,-16.6,64,6267
"06055","Napa County",2020-06-29,429,4,141005,-22,-12,NA,-10,-32,10,2020-02-28,34.7409065887834,0.932400932400932,0.00304244530335804,2.83677883762987e-05,-16.6,96,5464
"06055","Napa County",2020-06-30,463,4,141005,-18,-5,NA,-3,-33,9,2020-02-28,34.7409065887834,0.863930885529158,0.00328357150455658,2.83677883762987e-05,-16.6,96,10517
"06055","Napa County",2020-07-01,484,4,141005,-20,-7,62,-25,-35,10,2020-02-28,34.7409065887834,0.826446280991736,0.00343250239353214,2.83677883762987e-05,-16.6,96,10529
"06055","Napa County",2020-07-02,509,4,141005,-15,1,107,-9,-37,10,2020-02-28,34.7409065887834,0.785854616895874,0.00360980107088401,2.83677883762987e-05,-16.6,86,11231
"06055","Napa County",2020-07-03,532,4,141005,-13,4,NA,-1,-53,14,2020-02-28,34.7409065887834,0.75187969924812,0.00377291585404773,2.83677883762987e-05,-16.6,108,10618
